Plot,Quad,ID,Site,Sample.Year,Burn.Year,Treatment ,cyano,Lichen,Moss,Mixed,Total,2017_precip,2018_precip,2019_precip,2020_precip
rc06,d,rcb06d2019,rc,2019,2017/2012,rx/wild,30,1,1,NA,32,5.541666667,1.863333333,5.976666667,3.336666667
rc06,a,rcb06a2019,rc,2019,2017/2012,rx/wild,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
rc06,b,rcb06b2019,rc,2019,2017/2012,rx/wild,1,1,0,NA,2,5.541666667,1.863333333,5.976666667,3.336666667
rc07,c,rcb07c2019,rc,2019,2017/2012,rx/wild,30,10,2,NA,42,5.541666667,1.863333333,5.976666667,3.336666667
rc07,d,rcb07d2019,rc,2019,2017/2012,rx/wild,0,0,1,NA,1,5.541666667,1.863333333,5.976666667,3.336666667
rc07,a,rcb07a2019,rc,2019,2017/2012,rx/wild,4,0,15,NA,19,5.541666667,1.863333333,5.976666667,3.336666667
rc07,b,rcb07b2019,rc,2019,2017/2012,rx/wild,4,0,1,NA,5,5.541666667,1.863333333,5.976666667,3.336666667
rc08,c,rcb08c2019,rc,2019,2017/2012,rx/wild,5,5,1,NA,11,5.541666667,1.863333333,5.976666667,3.336666667
rc08,d,rcb08d2019,rc,2019,2017/2012,rx/wild,1,0,10,NA,11,5.541666667,1.863333333,5.976666667,3.336666667
rc08,a,rcb08a2019,rc,2019,2017/2012,rx/wild,0,15,5,NA,20,5.541666667,1.863333333,5.976666667,3.336666667
rc08,b,rcb08b2019,rc,2019,2017/2012,rx/wild,1,1,5,NA,7,5.541666667,1.863333333,5.976666667,3.336666667
rc09,c,rcb09c2019,rc,2019,2017/2012,rx/wild,3,5,50,NA,58,5.541666667,1.863333333,5.976666667,3.336666667
rc09,d,rcb09d2019,rc,2019,2017/2012,rx/wild,2,5,0,NA,7,5.541666667,1.863333333,5.976666667,3.336666667
rc09,a,rcb09a2019,rc,2019,2017/2012,rx/wild,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
rc09,b,rcb09b2019,rc,2019,2017/2012,rx/wild,1,0,2,NA,3,5.541666667,1.863333333,5.976666667,3.336666667
rc10,c,rcb10c2019,rc,2019,2017/2012,rx/wild,1,0,0,NA,1,5.541666667,1.863333333,5.976666667,3.336666667
rc10,d,rcb10d2019,rc,2019,2017/2012,rx/wild,10,0,0,NA,10,5.541666667,1.863333333,5.976666667,3.336666667
pge01,a,pgec01a2019,pge,2019,none,none,0,20,1,NA,21,5.541666667,1.863333333,5.976666667,3.336666667
pge01,b,pgec01b2019,pge,2019,none,none,2,1,0,NA,3,5.541666667,1.863333333,5.976666667,3.336666667
pge01,c,pgec01c2019,pge,2019,none,none,0,40,6,NA,46,5.541666667,1.863333333,5.976666667,3.336666667
pge01,d,pgec01d2019,pge,2019,none,none,1,1,4,NA,6,5.541666667,1.863333333,5.976666667,3.336666667
pge02,a,pgec02a2019,pge,2019,none,none,5,1,0,NA,6,5.541666667,1.863333333,5.976666667,3.336666667
pge02,b,pgec02b2019,pge,2019,none,none,1,1,4,NA,6,5.541666667,1.863333333,5.976666667,3.336666667
pge02,c,pgec02c2019,pge,2019,none,none,0,1,0,NA,1,5.541666667,1.863333333,5.976666667,3.336666667
pge02,d,pgec02d2019,pge,2019,none,none,1,1,0,NA,2,5.541666667,1.863333333,5.976666667,3.336666667
pge03,a,pgec03a2019,pge,2019,none,none,2,2,1,NA,5,5.541666667,1.863333333,5.976666667,3.336666667
pge03,b,pgec03b2019,pge,2019,none,none,3,1,0,NA,4,5.541666667,1.863333333,5.976666667,3.336666667
pge03,c,pgec03c2019,pge,2019,none,none,0,0,1,NA,1,5.541666667,1.863333333,5.976666667,3.336666667
pge03,d,pgec03d2019,pge,2019,none,none,3,0,1,NA,4,5.541666667,1.863333333,5.976666667,3.336666667
pge04,a,pgec04a2019,pge,2019,none,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
pge04,b,pgec04b2019,pge,2019,none,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
pge04,c,pgec04c2019,pge,2019,none,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
pge04,d,pgec04d2019,pge,2019,none,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
pge05,a,pgec05a2019,pge,2019,none,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
pge05,b,pgec05b2019,pge,2019,none,none,0,0,1,NA,1,5.541666667,1.863333333,5.976666667,3.336666667
pge05,c,pgec05c2019,pge,2019,none,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
pge05,d,pgec05d2019,pge,2019,none,none,0,0,1,NA,1,5.541666667,1.863333333,5.976666667,3.336666667
pge06,a,pgec06a2019,pge,2019,none,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
pge06,b,pgec06b2019,pge,2019,none,none,0,0,1,NA,1,5.541666667,1.863333333,5.976666667,3.336666667
pge06,c,pgec06c2019,pge,2019,none,none,1,0,0,NA,1,5.541666667,1.863333333,5.976666667,3.336666667
pge06,d,pgec06d2019,pge,2019,none,none,1,0,1,NA,2,5.541666667,1.863333333,5.976666667,3.336666667
pge07,a,pgec07a2019,pge,2019,none,none,25,1,0,NA,26,5.541666667,1.863333333,5.976666667,3.336666667
pge07,b,pgec07b2019,pge,2019,none,none,0,1,0,NA,1,5.541666667,1.863333333,5.976666667,3.336666667
pge07,c,pgec07c2019,pge,2019,none,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
pge07,d,pgec07d2019,pge,2019,none,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
pge08,a,pgec08a2019,pge,2019,none,none,0,1,0,NA,1,5.541666667,1.863333333,5.976666667,3.336666667
pge08,b,pgec08b2019,pge,2019,none,none,10,0,0,NA,10,5.541666667,1.863333333,5.976666667,3.336666667
pge08,c,pgec08c2019,pge,2019,none,none,1,0,1,NA,2,5.541666667,1.863333333,5.976666667,3.336666667
pge08,d,pgec08d2019,pge,2019,none,none,1,0,1,NA,2,5.541666667,1.863333333,5.976666667,3.336666667
pge09,a,pgec09a2019,pge,2019,none,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
pge09,b,pgec09b2019,pge,2019,none,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
pge09,c,pgec09c2019,pge,2019,none,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
pge09,d,pgec09d2019,pge,2019,none,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
pge10,a,pgec10a2019,pge,2019,none,none,1,1,1,NA,3,5.541666667,1.863333333,5.976666667,3.336666667
pge10,b,pgec10b2019,pge,2019,none,none,1,0,0,NA,1,5.541666667,1.863333333,5.976666667,3.336666667
pge10,c,pgec10c2019,pge,2019,none,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
pge10,d,pgec10d2019,pge,2019,none,none,1,0,0,NA,1,5.541666667,1.863333333,5.976666667,3.336666667
pgw01,a,pgwc01a2019,pgw,2019,none,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
pgw01,b,pgwc01b2019,pgw,2019,none,none,1,0,1,NA,2,5.541666667,1.863333333,5.976666667,3.336666667
pgw01,c,pgwc01c2019,pgw,2019,none,none,1,2,0,NA,3,5.541666667,1.863333333,5.976666667,3.336666667
pgw01,d,pgwc01d2019,pgw,2019,none,none,1,1,0,NA,2,5.541666667,1.863333333,5.976666667,3.336666667
pgw02,a,pgwc02a2019,pgw,2019,none,none,1,0,0,NA,1,5.541666667,1.863333333,5.976666667,3.336666667
pgw02,b,pgwc02b2019,pgw,2019,none,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
pgw02,c,pgwc02c2019,pgw,2019,none,none,0,0,5,NA,5,5.541666667,1.863333333,5.976666667,3.336666667
pgw02,d,pgwc02d2019,pgw,2019,none,none,1,0,1,NA,2,5.541666667,1.863333333,5.976666667,3.336666667
pgw03,a,pgwc03a2019,pgw,2019,none,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
pgw03,b,pgwc03b2019,pgw,2019,none,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
pgw03,c,pgwc03c2019,pgw,2019,none,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
pgw03,d,pgwc03d2019,pgw,2019,none,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
pgw04,a,pgwc04a2019,pgw,2019,none,none,5,0,0,NA,5,5.541666667,1.863333333,5.976666667,3.336666667
pgw04,b,pgwc04b2019,pgw,2019,none,none,6,10,2,NA,18,5.541666667,1.863333333,5.976666667,3.336666667
pgw04,c,pgwc04c2019,pgw,2019,none,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
pgw04,d,pgwc04d2019,pgw,2019,none,none,2,2,0,NA,4,5.541666667,1.863333333,5.976666667,3.336666667
pgw05,a,pgwc05a2019,pgw,2019,none,none,1,0,0,NA,1,5.541666667,1.863333333,5.976666667,3.336666667
pgw05,b,pgwc05b2019,pgw,2019,none,none,2,0,1,NA,3,5.541666667,1.863333333,5.976666667,3.336666667
pgw05,c,pgwc05c2019,pgw,2019,none,none,1,6,0,NA,7,5.541666667,1.863333333,5.976666667,3.336666667
pgw05,d,pgwc05d2019,pgw,2019,none,none,4,1,0,NA,5,5.541666667,1.863333333,5.976666667,3.336666667
pgw06,a,pgwc06a2019,pgw,2019,none,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
pgw06,b,pgwc06b2019,pgw,2019,none,none,5,0,0,NA,5,5.541666667,1.863333333,5.976666667,3.336666667
pgw06,c,pgwc06c2019,pgw,2019,none,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
pgw06,d,pgwc06d2019,pgw,2019,none,none,30,1,0,NA,31,5.541666667,1.863333333,5.976666667,3.336666667
pgw07,a,pgwc07a2019,pgw,2019,none,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
pgw07,b,pgwc07b2019,pgw,2019,none,none,2,0,0,NA,2,5.541666667,1.863333333,5.976666667,3.336666667
pgw07,c,pgwc07c2019,pgw,2019,none,none,2,1,0,NA,3,5.541666667,1.863333333,5.976666667,3.336666667
pgw07,d,pgwc07d2019,pgw,2019,none,none,1,0,1,NA,2,5.541666667,1.863333333,5.976666667,3.336666667
pgw08,a,pgwc08a2019,pgw,2019,none,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
pgw08,b,pgwc08b2019,pgw,2019,none,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
pgw08,c,pgwc08c2019,pgw,2019,none,none,0,0,1,NA,1,5.541666667,1.863333333,5.976666667,3.336666667
pgw08,d,pgwc08d2019,pgw,2019,none,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
pgw09,a,pgwc09a2019,pgw,2019,none,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
pgw09,b,pgwc09b2019,pgw,2019,none,none,5,0,0,NA,5,5.541666667,1.863333333,5.976666667,3.336666667
pgw09,c,pgwc09c2019,pgw,2019,none,none,2,0,2,NA,4,5.541666667,1.863333333,5.976666667,3.336666667
pgw09,d,pgwc09d2019,pgw,2019,none,none,0,0,1,NA,1,5.541666667,1.863333333,5.976666667,3.336666667
pgw10,a,pgwc10a2019,pgw,2019,none,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
pgw10,b,pgwc10b2019,pgw,2019,none,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
pgw10,c,pgwc10c2019,pgw,2019,none,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
pgw10,d,pgwc10d2019,pgw,2019,none,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
rc01,a,rcc01a2019,rc,2019,2017/2012,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
rc01,b,rcc01b2019,rc,2019,2017/2012,none,5,1,2,NA,8,5.541666667,1.863333333,5.976666667,3.336666667
rc01,c,rcc01c2019,rc,2019,2017/2012,none,15,0,0,NA,15,5.541666667,1.863333333,5.976666667,3.336666667
rc01,d,rcc01d2019,rc,2019,2017/2012,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
rc01,a,rcc01a2019,rc,2019,2017/2012,none,1,5,0,NA,6,5.541666667,1.863333333,5.976666667,3.336666667
rc01,b,rcc01b2019,rc,2019,2017/2012,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
rc01,c,rcc01c2019,rc,2019,2017/2012,none,1,0,1,NA,2,5.541666667,1.863333333,5.976666667,3.336666667
rc01,d,rcc01d2019,rc,2019,2017/2012,none,1,1,1,NA,3,5.541666667,1.863333333,5.976666667,3.336666667
rc02,a,rcc02a2019,rc,2019,2017/2012,none,2,0,1,NA,3,5.541666667,1.863333333,5.976666667,3.336666667
rc02,b,rcc02b2019,rc,2019,2017/2012,none,1,0,2,NA,3,5.541666667,1.863333333,5.976666667,3.336666667
rc02,c,rcc02c2019,rc,2019,2017/2012,none,1,1,2,NA,4,5.541666667,1.863333333,5.976666667,3.336666667
rc02,d,rcc02d2019,rc,2019,2017/2012,none,1,1,2,NA,4,5.541666667,1.863333333,5.976666667,3.336666667
rc02,a,rcc02a2019,rc,2019,2017/2012,none,0,0,1,NA,1,5.541666667,1.863333333,5.976666667,3.336666667
rc02,b,rcc02b2019,rc,2019,2017/2012,none,0,0,1,NA,1,5.541666667,1.863333333,5.976666667,3.336666667
rc02,c,rcc02c2019,rc,2019,2017/2012,none,2,1,0,NA,3,5.541666667,1.863333333,5.976666667,3.336666667
rc02,d,rcc02d2019,rc,2019,2017/2012,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
rc03,a,rcc03a2019,rc,2019,2017/2012,none,6,1,4,NA,11,5.541666667,1.863333333,5.976666667,3.336666667
rc03,b,rcc03b2019,rc,2019,2017/2012,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
rc03,c,rcc03c2019,rc,2019,2017/2012,none,3,1,1,NA,5,5.541666667,1.863333333,5.976666667,3.336666667
rc03,d,rcc03d2019,rc,2019,2017/2012,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
rc03,a,rcc03a2019,rc,2019,2017/2012,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
rc03,b,rcc03b2019,rc,2019,2017/2012,none,2,5,0,NA,7,5.541666667,1.863333333,5.976666667,3.336666667
rc03,c,rcc03c2019,rc,2019,2017/2012,none,2,0,1,NA,3,5.541666667,1.863333333,5.976666667,3.336666667
rc03,d,rcc03d2019,rc,2019,2017/2012,none,16,1,0,NA,17,5.541666667,1.863333333,5.976666667,3.336666667
rc04,a,rcc04a2019,rc,2019,2017/2012,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
rc04,b,rcc04b2019,rc,2019,2017/2012,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
rc04,c,rcc04c2019,rc,2019,2017/2012,none,1,0,0,NA,1,5.541666667,1.863333333,5.976666667,3.336666667
rc04,d,rcc04d2019,rc,2019,2017/2012,none,0,1,1,NA,2,5.541666667,1.863333333,5.976666667,3.336666667
rc04,a,rcc04a2019,rc,2019,2017/2012,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
rc04,b,rcc04b2019,rc,2019,2017/2012,none,0,0,1,NA,1,5.541666667,1.863333333,5.976666667,3.336666667
rc04,c,rcc04c2019,rc,2019,2017/2012,none,1,0,0,NA,1,5.541666667,1.863333333,5.976666667,3.336666667
rc04,d,rcc04d2019,rc,2019,2017/2012,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
rc05,a,rcc05a2019,rc,2019,2017/2012,none,1,0,0,NA,1,5.541666667,1.863333333,5.976666667,3.336666667
rc05,b,rcc05b2019,rc,2019,2017/2012,none,0,0,0,NA,0,5.541666667,1.863333333,5.976666667,3.336666667
rc05,c,rcc05c2019,rc,2019,2017/2012,none,1,0,1,NA,2,5.541666667,1.863333333,5.976666667,3.336666667
rc05,d,rcc05d2019,rc,2019,2017/2012,none,1,0,1,NA,2,5.541666667,1.863333333,5.976666667,3.336666667
rc05,a,rcc05a2019,rc,2019,2017/2012,none,1,0,0,NA,1,5.541666667,1.863333333,5.976666667,3.336666667
rc05,b,rcc05b2019,rc,2019,2017/2012,none,1,1,0,NA,2,5.541666667,1.863333333,5.976666667,3.336666667
rc05,c,rcc05c2019,rc,2019,2017/2012,none,0,0,1,NA,1,5.541666667,1.863333333,5.976666667,3.336666667
rc05,d,rcc05d2019,rc,2019,2017/2012,none,25,0,0,NA,25,5.541666667,1.863333333,5.976666667,3.336666667
rc06,a,rcc06a2020,rc,2020,2017/2012,none,0,2,0,0,2,5.541666667,1.863333333,5.976666667,3.336666667
rc06,b,rcc06b2020,rc,2020,2017/2012,none,0,9,0,0,9,5.541666667,1.863333333,5.976666667,3.336666667
rc06,c,rcc06c2020,rc,2020,2017/2012,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc06,d,rcc06d2020,rc,2020,2017/2012,none,0,16,0,0,16,5.541666667,1.863333333,5.976666667,3.336666667
rc06,a,rcc06a2020,rc,2020,2017/2012,none,0,0,0,6,6,5.541666667,1.863333333,5.976666667,3.336666667
rc06,b,rcc06b2020,rc,2020,2017/2012,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc06,c,rcc06c2020,rc,2020,2017/2012,none,0,0,0,5,5,5.541666667,1.863333333,5.976666667,3.336666667
rc06,d,rcc06d2020,rc,2020,2017/2012,none,2,0,0,0,2,5.541666667,1.863333333,5.976666667,3.336666667
rc07,a,rcc07a2020,rc,2020,2017/2012,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc07,b,rcc07b2020,rc,2020,2017/2012,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc07,c,rcc07c2020,rc,2020,2017/2012,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc07,d,rcc07d2020,rc,2020,2017/2012,none,0,33,0,0,33,5.541666667,1.863333333,5.976666667,3.336666667
rc07,a,rcc07a2020,rc,2020,2017/2012,none,0,2,2,2,6,5.541666667,1.863333333,5.976666667,3.336666667
rc07,b,rcc07b2020,rc,2020,2017/2012,none,1,0,1,0,2,5.541666667,1.863333333,5.976666667,3.336666667
rc07,c,rcc07c2020,rc,2020,2017/2012,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc07,d,rcc07d2020,rc,2020,2017/2012,none,0,0,2,6,8,5.541666667,1.863333333,5.976666667,3.336666667
rc08,a,rcc08a2020,rc,2020,2017/2012,none,0,0,2,30,32,5.541666667,1.863333333,5.976666667,3.336666667
rc08,b,rcc08b2020,rc,2020,2017/2012,none,0,0,0,8,8,5.541666667,1.863333333,5.976666667,3.336666667
rc08,c,rcc08c2020,rc,2020,2017/2012,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc08,d,rcc08d2020,rc,2020,2017/2012,none,0,0,0,88,88,5.541666667,1.863333333,5.976666667,3.336666667
rc08,a,rcc08a2020,rc,2020,2017/2012,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
rc08,b,rcc08b2020,rc,2020,2017/2012,none,0,1,1,0,2,5.541666667,1.863333333,5.976666667,3.336666667
rc08,c,rcc08c2020,rc,2020,2017/2012,none,0,4,0,0,4,5.541666667,1.863333333,5.976666667,3.336666667
rc08,d,rcc08d2020,rc,2020,2017/2012,none,9,2,2,0,13,5.541666667,1.863333333,5.976666667,3.336666667
rc09,a,rcc09a2020,rc,2020,2017/2012,none,0,0,2,0,2,5.541666667,1.863333333,5.976666667,3.336666667
rc09,b,rcc09b2020,rc,2020,2017/2012,none,0,0,0,68,68,5.541666667,1.863333333,5.976666667,3.336666667
rc09,c,rcc09c2020,rc,2020,2017/2012,none,0,0,10,5,15,5.541666667,1.863333333,5.976666667,3.336666667
rc09,d,rcc09d2020,rc,2020,2017/2012,none,0,0,0,32,32,5.541666667,1.863333333,5.976666667,3.336666667
rc09,a,rcc09a2020,rc,2020,2017/2012,none,0,6,25,10,41,5.541666667,1.863333333,5.976666667,3.336666667
rc09,b,rcc09b2020,rc,2020,2017/2012,none,0,2,2,0,4,5.541666667,1.863333333,5.976666667,3.336666667
rc09,c,rcc09c2020,rc,2020,2017/2012,none,0,0,24,10,34,5.541666667,1.863333333,5.976666667,3.336666667
rc09,d,rcc09d2020,rc,2020,2017/2012,none,0,0,0,75,75,5.541666667,1.863333333,5.976666667,3.336666667
rc10,a,rcc10a2020,rc,2020,2017/2012,none,30,4,10,0,44,5.541666667,1.863333333,5.976666667,3.336666667
rc10,b,rcc10b2020,rc,2020,2017/2012,none,18,4,2,0,24,5.541666667,1.863333333,5.976666667,3.336666667
rc10,c,rcc10c2020,rc,2020,2017/2012,none,50,0,5,0,55,5.541666667,1.863333333,5.976666667,3.336666667
rc10,d,rcc10d2020,rc,2020,2017/2012,none,25,0,5,0,30,5.541666667,1.863333333,5.976666667,3.336666667
rc10,a,rcc10a2020,rc,2020,2017/2012,none,10,1,2,0,13,5.541666667,1.863333333,5.976666667,3.336666667
rc10,b,rcc10b2020,rc,2020,2017/2012,none,0,5,29,0,34,5.541666667,1.863333333,5.976666667,3.336666667
rc10,c,rcc10c2020,rc,2020,2017/2012,none,0,8,0,88,96,5.541666667,1.863333333,5.976666667,3.336666667
rc10,d,rcc10d2020,rc,2020,2017/2012,none,6,1,1,0,8,5.541666667,1.863333333,5.976666667,3.336666667
pge01,a,pgec01a2020,pge,2020,2017,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pge01,b,pgec01b2020,pge,2020,2017,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pge01,c,pgec01c2020,pge,2020,2017,none,0,4,0,2,6,5.541666667,1.863333333,5.976666667,3.336666667
pge01,d,pgec01d2020,pge,2020,2017,none,0,1,0,8,9,5.541666667,1.863333333,5.976666667,3.336666667
pge02,a,pgec02a2020,pge,2020,2017,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pge02,b,pgec02b2020,pge,2020,2017,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pge02,c,pgec02c2020,pge,2020,2017,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pge02,d,pgec02d2020,pge,2020,2017,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pge03,a,pgec03a2020,pge,2020,2017,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pge03,b,pgec03b2020,pge,2020,2017,none,2,0,0,0,2,5.541666667,1.863333333,5.976666667,3.336666667
pge03,c,pgec03c2020,pge,2020,2017,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pge03,d,pgec03d2020,pge,2020,2017,none,6,1,0,0,7,5.541666667,1.863333333,5.976666667,3.336666667
pge04,a,pgec04a2020,pge,2020,2017,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pge04,b,pgec04b2020,pge,2020,2017,none,0,0,1,0,1,5.541666667,1.863333333,5.976666667,3.336666667
pge04,c,pgec04c2020,pge,2020,2017,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pge04,d,pgec04d2020,pge,2020,2017,none,0,0,1,0,1,5.541666667,1.863333333,5.976666667,3.336666667
pge05,a,pgec05a2020,pge,2020,2017,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pge05,b,pgec05b2020,pge,2020,2017,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pge05,c,pgec05c2020,pge,2020,2017,none,0,0,1,1,2,5.541666667,1.863333333,5.976666667,3.336666667
pge05,d,pgec05d2020,pge,2020,2017,none,0,0,1,0,1,5.541666667,1.863333333,5.976666667,3.336666667
pge06,a,pgec06a2020,pge,2020,2017,none,0,0,0,10,10,5.541666667,1.863333333,5.976666667,3.336666667
pge06,b,pgec06b2020,pge,2020,2017,none,1,14,1,0,16,5.541666667,1.863333333,5.976666667,3.336666667
pge06,c,pgec06c2020,pge,2020,2017,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pge06,d,pgec06d2020,pge,2020,2017,none,1,5,1,0,7,5.541666667,1.863333333,5.976666667,3.336666667
pge07,a,pgec07a2020,pge,2020,2017,none,0,0,2,0,2,5.541666667,1.863333333,5.976666667,3.336666667
pge07,b,pgec07b2020,pge,2020,2017,none,0,0,0,12,12,5.541666667,1.863333333,5.976666667,3.336666667
pge07,c,pgec07c2020,pge,2020,2017,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pge07,d,pgec07d2020,pge,2020,2017,none,0,0,0,0,0,5.541666667,1.863333333,5.976666667,3.336666667
pge08,a,pgec08a2020,pge,2020,2017,none,0,0,0,10,10,5.541666667,1.863333333,5.976666667,3.336666667
