"","Site","Treatment","Quad","ID","ng.cov","nng.cov","nnf.cov","nf.cov","BRODIA","EROBOT","FESMYU","SANARG","STIPUL","ACARAR","AVEBAR","AVEFAT","BROMAD","CENMEL","UNKNOWN","BROHOR","LASGRA","SPEMAC","LEPNIT","SALTRA","ACHMIL","EROCIC","SONOLE","DAUPUS","LUPBIC","MAFOFO","GILNEV","CALMEN","AVESPP","EROMOS","GALAPA","CRYINT","BROKIN","PTEDRY","CRACON","CALCIL","FESSPP","JEPMAL","HYPGLA","PELAND","AMBPUS","DICCAP","ALLPRA","CALMAC","OPULIT","AMSINT","AMSMEN","VIOPED"
"69","PGE","control","D","PGE01",0.44946452476573,1.215411558669,0.387611749680715,0.639747995418099,0.222222222222222,0.222222222222222,0,0,1.88888888888889,0.0555555555555556,0.0555555555555556,0,0.0555555555555556,0,0,0.0555555555555556,0.0555555555555556,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70","PGE","control","D","PGE02",0.674196787148594,1.36733800350263,1.16283524904215,0,0.0833333333333333,0.0833333333333333,0,0,0.5,0,0,0.0833333333333333,0,0.0833333333333333,0,0.0833333333333333,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71","PGE","control","D","PGE03",0,1.36733800350263,1.74425287356322,0,0.333333333333333,0.166666666666667,0,0,0,0,0,0.166666666666667,0.166666666666667,0.0833333333333333,0,0.0833333333333333,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72","PGE","control","D","PGE04",0.809036144578313,1.64080560420315,0.697701149425287,0,2.4,0,0,0,1.4,0,0.2,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73","PGE","control","D","PGE05",0,1.36733800350263,1.16283524904215,0,2.33333333333333,0,0,0,0,0,0.0833333333333333,0,0,0.0833333333333333,0,0.166666666666667,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74","PGE","control","D","PGE06",0,0.841438771386232,1.07338638373121,0.73817076394396,0.0769230769230769,0.384615384615385,0.153846153846154,0,0,0,0.0769230769230769,0,0.0769230769230769,0.0769230769230769,0,0.0769230769230769,0,0,0.0769230769230769,0,0,0.0769230769230769,0.0769230769230769,0,0,0.0769230769230769,0,0,0,0,0,0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0
"75","PGE","control","D","PGE07",0,1.36733800350263,1.16283524904215,0.319873997709049,0,0.166666666666667,0.333333333333333,0,0,0,0,0,0.0833333333333333,0,0,0.5,0,0,0,0,0,0.0833333333333333,0.166666666666667,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76","PGE","control","D","PGE08",0,1.17200400300225,0.996715927750411,0.548355424644084,0.142857142857143,0.142857142857143,0.142857142857143,0,0,0,0,0.142857142857143,0,0.142857142857143,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0.142857142857143,0,0,0,0,0,0,0.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77","PGE","control","D","PGE09",0,1.02550350262697,1.30818965517241,0.479810996563574,0,0,0,0,0,0,0,0.125,0.125,0.125,0,0.125,0,0,0,0,0,0.125,0.25,0,0,0,0,0,0,0,0,0,1,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78","PGE","control","D","PGE10",0.337098393574297,0.683669001751314,1.16283524904215,0.639747995418099,0.0833333333333333,0.25,0,0,0.583333333333333,0,0,0,0.0833333333333333,0.0833333333333333,0,0.0833333333333333,0,0,0,0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0,0,0,0.0833333333333333,0,0,0,0,0.0833333333333333,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79","PGW","burn","A","PGW01",1.34839357429719,0,1.16283524904215,0.639747995418099,0,0,0,6.66666666666667,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80","PGW","burn","A","PGW02",1.01129518072289,0.683669001751314,1.74425287356322,0,0,0.25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81","PGW","burn","A","PGW03",0.809036144578313,1.0938704028021,1.39540229885057,0,0,0.2,0.8,0,0.8,0,0.6,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82","PGW","burn","A","PGW04",1.34839357429719,0,1.16283524904215,0.639747995418099,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83","PGW","burn","A","PGW05",1.34839357429719,0.911558669001751,1.16283524904215,0,2.66666666666667,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,13.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84","PGW","burn","A","PGW06",0.809036144578313,0.546935201401051,1.39540229885057,0.383848797250859,0.8,0.2,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85","PGW","burn","A","PGW07",0,0.911558669001751,1.16283524904215,0.639747995418099,0.333333333333333,1.66666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0
"86","PGW","burn","A","PGW08",0.674196787148594,0.911558669001751,1.16283524904215,0.319873997709049,0.166666666666667,1.66666666666667,0.333333333333333,0,0.833333333333333,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0
"87","PGW","burn","A","PGW09",0.577882960413081,0.781336002001501,1.49507389162562,0.274177712322042,0.428571428571429,0.857142857142857,0.142857142857143,0,0.571428571428571,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88","PGW","burn","A","PGW10",0,1.0938704028021,0.697701149425287,0.767697594501718,0.2,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0
"89","PGW","burn","B","PGW01",1.01129518072289,0,1.74425287356322,0.479810996563574,0,1.75,0,3.75,2,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90","PGW","burn","B","PGW02",0.809036144578313,1.0938704028021,1.39540229885057,0,0,0.2,1,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91","PGW","burn","B","PGW03",0.809036144578313,1.0938704028021,1.39540229885057,0,0,0.2,6,0,0.8,0,0.4,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92","PGW","burn","B","PGW04",1.01129518072289,0.683669001751314,0.872126436781609,0,0.25,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0
"93","PGW","burn","B","PGW05",1.01129518072289,0.683669001751314,0.872126436781609,0.479810996563574,0.25,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0
"94","PGW","burn","B","PGW06",1.34839357429719,0.911558669001751,1.16283524904215,0,5,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95","PGW","burn","B","PGW07",0.809036144578313,0.546935201401051,0.697701149425287,0.767697594501718,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0
"96","PGW","burn","B","PGW08",0.809036144578313,1.0938704028021,0.697701149425287,0.383848797250859,0.2,2.4,0.2,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
"97","PGW","burn","B","PGW09",0.674196787148594,0.911558669001751,1.16283524904215,0.319873997709049,0.166666666666667,5,0.166666666666667,0,0.333333333333333,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0
"98","PGW","burn","B","PGW10",0.44946452476573,0.607705779334501,1.16283524904215,0.639747995418099,0.222222222222222,0.888888888888889,0.111111111111111,0.111111111111111,0.111111111111111,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0
"99","PGW","burn","C","PGW01",1.01129518072289,0,0.872126436781609,0.959621993127148,0,0,0,0.5,3,0,0,0,0,0,0,0,0,0,0,0,0.75,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100","PGW","burn","C","PGW02",0,0.911558669001751,1.16283524904215,0.639747995418099,0,10,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101","PGW","burn","C","PGW03",0,0.683669001751314,2.61637931034483,0,2.5,1,1.5,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102","PGW","burn","C","PGW04",2.02259036144578,0,1.74425287356322,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103","PGW","burn","C","PGW05",1.34839357429719,0.911558669001751,1.16283524904215,0,0.666666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104","PGW","burn","C","PGW06",0.809036144578313,0.546935201401051,0.697701149425287,0.383848797250859,0.4,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.6,0,0,0
"105","PGW","burn","C","PGW07",0.577882960413081,0.781336002001501,0.996715927750411,0.548355424644084,0.142857142857143,0.285714285714286,0.428571428571429,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0
"106","PGW","burn","C","PGW08",0.809036144578313,0,1.39540229885057,0.767697594501718,0,8,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0
"107","PGW","burn","C","PGW09",0.404518072289157,0.820402802101576,1.04655172413793,0.575773195876289,0.1,0.1,0.1,0,0.4,0,0,0,0,0.1,0,0,0,0,0.1,0,0,1.5,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0
"108","PGW","burn","C","PGW10",0.674196787148594,0.455779334500876,1.16283524904215,0.639747995418099,0,0,0.333333333333333,0.166666666666667,0.166666666666667,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109","PGW","burn","D","PGW01",1.01129518072289,0,1.74425287356322,0.479810996563574,0,0.25,0,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110","PGW","burn","D","PGW02",0,0.911558669001751,2.32567049808429,0,0,1.33333333333333,0,0,0,0,1.66666666666667,0,0,0,0,0,0,0,0,0,0,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"111","PGW","burn","D","PGW03",0,1.36733800350263,1.74425287356322,0,0.25,0.25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112","PGW","burn","D","PGW04",2.02259036144578,0,1.74425287356322,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113","PGW","burn","D","PGW05",0,1.36733800350263,1.74425287356322,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"114","PGW","burn","D","PGW06",0.809036144578313,1.64080560420315,0.697701149425287,0,0.4,0,0.2,0,0.4,0,0.2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115","PGW","burn","D","PGW07",0.809036144578313,1.0938704028021,0.697701149425287,0.383848797250859,0.8,0,0,0,0.4,0,0.2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0
"116","PGW","burn","D","PGW08",1.01129518072289,0,1.74425287356322,0.479810996563574,0,5,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"117","PGW","burn","D","PGW09",0,0.781336002001501,1.49507389162562,0.548355424644084,0.285714285714286,0.142857142857143,0,0,0,0,0,4.28571428571429,0,0.571428571428571,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0.285714285714286,0,0,0,0
"118","PGW","burn","D","PGW10",0.577882960413081,0.781336002001501,0.996715927750411,0.548355424644084,0.142857142857143,1.42857142857143,0.142857142857143,0.142857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0,1.14285714285714,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"119","PGW","control","A","PGW01",0,1.36733800350263,1.74425287356322,0,3.33333333333333,0,0.166666666666667,0,0,0,0.166666666666667,0,0,0.166666666666667,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0
"120","PGW","control","A","PGW02",0.505647590361446,1.02550350262697,1.30818965517241,0.239905498281787,0.125,0,6.25,0,0.25,0,0,0,0,0.625,0,0.125,0,0,0,0,0,0.25,0.125,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"121","PGW","control","A","PGW03",0.404518072289157,0.820402802101576,0.697701149425287,0.767697594501718,0.1,0,3.5,0,0.2,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.1,0,0.1,0.1,0,0,0,0,0,0
"122","PGW","control","A","PGW04",0.367743702081052,0.745820729183251,1.26854754440961,0.523430178069353,0.0909090909090909,0.272727272727273,0,0,0.272727272727273,0.0909090909090909,0,0,0.0909090909090909,0.0909090909090909,0,0.0909090909090909,0,0,0,0,0,0.181818181818182,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0.0909090909090909,0,0,0,0,0,0
"123","PGW","control","A","PGW05",0,0.911558669001751,1.55044699872286,0.426498663612066,0.111111111111111,1.11111111111111,0,0.222222222222222,0,0,0,0,0.111111111111111,0.222222222222222,0,0.222222222222222,0,0,0,0,0.333333333333333,0.666666666666667,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124","PGW","control","A","PGW06",0.809036144578313,1.0938704028021,1.39540229885057,0,7,0,0,0,0.8,0,0,0.4,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"125","PGW","control","A","PGW07",0,1.02550350262697,0.872126436781609,0.719716494845361,0.125,0,0.125,0.125,0,0,0,0,0,0.125,0,0.125,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0
"126","PGW","control","A","PGW08",0,1.0938704028021,0.697701149425287,0.767697594501718,0.2,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0
"127","PGW","control","A","PGW09",0,0.683669001751314,1.30818965517241,0.719716494845361,0.75,0,0.125,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0.125,0.125,0,0,0,0.125,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0
"128","PGW","control","A","PGW10",0.404518072289157,0.546935201401051,1.04655172413793,0.767697594501718,0,0,1,0.1,0.1,0,0,0.1,0,0.3,0,0,0,0,0,0,0,0.1,0.1,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0.2,0,0,0,0.1
"129","PGW","control","B","PGW01",0.367743702081052,0.745820729183251,1.26854754440961,0.523430178069353,0.0909090909090909,0,0.0909090909090909,0.181818181818182,0.454545454545455,0,0,0,0.0909090909090909,0.181818181818182,0,0,0.0909090909090909,0,0.0909090909090909,0,0,0.0909090909090909,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0
"130","PGW","control","B","PGW02",0,1.36733800350263,0.872126436781609,0.479810996563574,0.125,0,0.25,0,0,0,0,0,0.125,0.25,0,0.125,0,0,0,0,0,0.25,0.125,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0.25,0.125,0,0,0,0,0,0,0,0
"131","PGW","control","B","PGW03",0.505647590361446,1.02550350262697,1.30818965517241,0.239905498281787,0.125,0,0.625,0,0.25,0,0,0,0,0.125,0,0.125,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.125,0,0,0,0,0,0,0
"132","PGW","control","B","PGW04",0.505647590361446,0.341834500875657,0.872126436781609,0.959621993127148,0,0,0,0.375,1.25,0,0,0,0.375,0.125,0,0,0,0,0,0,0.125,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0.125,0,0,0,0,0,0
"133","PGW","control","B","PGW05",1.01129518072289,0,1.74425287356322,0.479810996563574,0,7.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0
"134","PGW","control","B","PGW06",0.505647590361446,0.683669001751314,1.30818965517241,0.479810996563574,0.125,2.5,0.25,0,0.375,0,0,0,0,0.25,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"135","PGW","control","B","PGW07",0,0.390668001000751,1.49507389162562,0.822533136966127,0.714285714285714,0,0,0,0,0,0,0,0,0.285714285714286,0,0,0,0,0,0,0.142857142857143,0.285714285714286,0.142857142857143,0,0,0,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0
"136","PGW","control","B","PGW08",0.674196787148594,0.455779334500876,1.74425287356322,0.319873997709049,0,0,0,0,0.666666666666667,0.5,0,0,0,0.5,0,2.5,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0
"137","PGW","control","B","PGW09",0,1.36733800350263,1.04655172413793,0.383848797250859,1,0,0.1,0,0,0,0.1,0,0.1,0.2,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"138","PGW","control","B","PGW10",0.44946452476573,0.607705779334501,1.16283524904215,0.639747995418099,0.555555555555556,0,0.222222222222222,0.111111111111111,0.111111111111111,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0.111111111111111,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0
"139","PGW","control","C","PGW01",0,0.820402802101576,1.39540229885057,0.575773195876289,0.1,0,0.1,0,0,0,0,0,0,0.1,0,0.1,0.1,0.1,0.1,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0
"140","PGW","control","C","PGW02",0.674196787148594,1.36733800350263,1.16283524904215,0,0.166666666666667,0.166666666666667,8.33333333333333,0,0.5,0,0,0,0,0.166666666666667,0,0.166666666666667,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141","PGW","control","C","PGW03",0.44946452476573,1.215411558669,1.16283524904215,0.213249331806033,0.111111111111111,0,0.111111111111111,0,0.555555555555556,0,0,0,0.111111111111111,0.111111111111111,0,0.111111111111111,0,0,0,0,0,0.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0.111111111111111,0,0,0,0,0,0,0
"142","PGW","control","C","PGW04",0.505647590361446,1.02550350262697,1.30818965517241,0.239905498281787,0.125,0.875,0,0,0.25,0,0,0,0.125,0,0,0.125,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0
"143","PGW","control","C","PGW05",0.809036144578313,1.0938704028021,0.697701149425287,0.383848797250859,0.2,5,0,0,1,0,0,0,0,0,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"144","PGW","control","C","PGW06",0.404518072289157,1.0938704028021,1.04655172413793,0.383848797250859,1,0.1,0.1,0,0.2,0,0,0,0.1,0.2,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145","PGW","control","C","PGW07",0,0.455779334500876,1.74425287356322,0.639747995418099,5.83333333333333,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0.166666666666667,0,0.166666666666667,0.333333333333333,0,0,0,0.166666666666667,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0
