"","Site","Treatment","Quad","ID","ng.cov","nng.cov","nnf.cov","nf.cov","BRODIA","EROBOT","FESMYU","SANARG","STIPUL","ACARAR","AVEBAR","AVEFAT","BROMAD","CENMEL","UNKNOWN","BROHOR","LASGRA","SPEMAC","LEPNIT","SALTRA","ACHMIL","EROCIC","SONOLE","DAUPUS","LUPBIC","MAFOFO","GILNEV","CALMEN","AVESPP","EROMOS","GALAPA","CRYINT","BROKIN","PTEDRY","CRACON","CALCIL","FESSPP","JEPMAL","HYPGLA","PELAND","AMBPUS","DICCAP","ALLPRA","CALMAC","OPULIT","AMSINT","AMSMEN","VIOPED"
"146","PGW","control","C","PGW08",0.577882960413081,0.390668001000751,0.498357963875205,1.09671084928817,0.142857142857143,0,0,0,0.428571428571429,0.142857142857143,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0,0.714285714285714,0,0,0,0
"147","PGW","control","C","PGW09",0.809036144578313,1.0938704028021,0.697701149425287,0.383848797250859,0.2,0,2.4,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0
"148","PGW","control","C","PGW10",0,0.781336002001501,1.49507389162562,0.548355424644084,0.428571428571429,0,0.285714285714286,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0.428571428571429,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0.142857142857143,0,0,0.142857142857143,0,0,0,0,0,0
"149","PGW","control","D","PGW01",0.404518072289157,1.0938704028021,1.04655172413793,0.383848797250859,0.1,0,0.2,0,0.4,0,0,0,0.1,0,0,0.1,0.1,0,0,0,0,0.1,0.1,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0
"150","PGW","control","D","PGW02",0.674196787148594,0.911558669001751,1.16283524904215,0.319873997709049,0.166666666666667,0,0.5,0.166666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0
"151","PGW","control","D","PGW03",0.505647590361446,0.683669001751314,1.30818965517241,0.479810996563574,0.125,0.125,0.25,0,0.75,0,0,0,0,0.25,0,0.125,0.125,0,0,0,0,0.125,0.125,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"152","PGW","control","D","PGW04",0.577882960413081,0.781336002001501,0.996715927750411,0.548355424644084,0,0,0.571428571428571,0,1.14285714285714,0,0,0,0.142857142857143,0,0,0.142857142857143,0,0,0,0,0,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0.142857142857143,0,0.142857142857143,0,0,0,0,0,0,0
"153","PGW","control","D","PGW05",1.34839357429719,0,2.32567049808429,0,0,13.3333333333333,0,0,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"154","PGW","control","D","PGW06",0,0.390668001000751,1.99343185550082,0.548355424644084,0.571428571428571,3.57142857142857,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0.142857142857143,0.285714285714286,0,0.142857142857143,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"155","PGW","control","D","PGW07",0,0.455779334500876,1.74425287356322,0.639747995418099,7.5,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0
"156","PGW","control","D","PGW08",0.44946452476573,0.607705779334501,0.77522349936143,0.852997327224131,0,0,0.111111111111111,0.111111111111111,0.666666666666667,0,0,0,0,0.111111111111111,0,0.111111111111111,0,0.111111111111111,0,0,0,1.11111111111111,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0
"157","PGW","control","D","PGW09",0,1.17200400300225,0.996715927750411,0.548355424644084,0.142857142857143,0,2.14285714285714,0,0,0,0,0,0.142857142857143,0.285714285714286,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,2.85714285714286,0,0,0,0
"158","PGW","control","D","PGW10",0,1.0938704028021,1.39540229885057,0.383848797250859,0.8,0,5,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"159","RC","burn","A","RC01",0.44946452476573,1.51926444833625,0.77522349936143,0.213249331806033,0.0555555555555556,0.555555555555556,0.0555555555555556,0,0.555555555555556,0,0.0555555555555556,0.0555555555555556,0.0555555555555556,0,0,0.0555555555555556,0,0,0,0,0,0.0555555555555556,0,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"160","RC","burn","A","RC02",1.34839357429719,0.911558669001751,1.16283524904215,0,0,1,0,0,3,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"161","RC","burn","A","RC03",0.577882960413081,1.17200400300225,1.49507389162562,0,0.0714285714285714,0.428571428571429,0.142857142857143,0,1.14285714285714,0,0,0.142857142857143,0,0,0,0,0,0,0,0.142857142857143,0,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"162","RC","burn","A","RC04",2.02259036144578,0,1.74425287356322,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163","RC","burn","A","RC05",0.577882960413081,1.17200400300225,0.498357963875205,0.274177712322042,0.0714285714285714,0,0,0,1.42857142857143,0,0.0714285714285714,0.0714285714285714,0,0,0,0,0,0,0.0714285714285714,0.0714285714285714,0,0,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"164","RC","burn","A","RC06",0,1.36733800350263,0.872126436781609,0.479810996563574,0.125,0,0,0,0,0.125,0.125,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165","RC","burn","A","RC07",0.809036144578313,1.0938704028021,1.39540229885057,0,0.1,0,0,0,0.2,0,0,0.4,0,0.1,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"166","RC","burn","A","RC08",1.01129518072289,0.683669001751314,1.74425287356322,0,0,0.25,0,0,3.25,0,0,0.125,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"167","RC","burn","A","RC09",1.34839357429719,0,2.32567049808429,0,0,2.33333333333333,0,0,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"168","RC","burn","A","RC10",0.809036144578313,1.0938704028021,1.39540229885057,0,0.1,4.2,0,0,0.8,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"169","RC","burn","B","RC01",2.02259036144578,0,1.74425287356322,0,0,2.5,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170","RC","burn","B","RC02",0.674196787148594,0.911558669001751,0.581417624521073,0.639747995418099,0.0833333333333333,0,0,0,0.166666666666667,0.0833333333333333,0,0.0833333333333333,0,0,0,0,0,0,0.0833333333333333,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"171","RC","burn","B","RC03",0.505647590361446,1.02550350262697,1.30818965517241,0.239905498281787,0.0625,0.125,0,0,0.1875,0,0,0.0625,0.0625,0,0,0,0,0,0.0625,0.0625,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0
"172","RC","burn","B","RC04",0.674196787148594,1.36733800350263,1.16283524904215,0,0.0833333333333333,0,0,0,0.0833333333333333,0,0,0.5,0.5,0.0833333333333333,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"173","RC","burn","B","RC05",0.809036144578313,0.546935201401051,1.39540229885057,0,0.1,0,0,0,1,0,0,0.2,0,0,0.1,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"174","RC","burn","B","RC06",0,0.911558669001751,2.32567049808429,0,0,1,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"175","RC","burn","B","RC07",0.809036144578313,0.546935201401051,2.09310344827586,0,0.1,0.1,0,0,1,0,0,0.1,0,0.1,0,0,0,0,0,0.1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"176","RC","burn","B","RC08",0.674196787148594,0.911558669001751,1.74425287356322,0,0.166666666666667,0.333333333333333,0,0,0.5,0,0.166666666666667,0,0,0,0,0,0,0,0,0.0833333333333333,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"177","RC","burn","B","RC09",1.34839357429719,0,2.32567049808429,0,0,2,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"178","RC","burn","B","RC10",0.809036144578313,1.0938704028021,1.39540229885057,0,0.1,3,0,0,0.6,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179","RC","burn","C","RC01",0,1.36733800350263,0.872126436781609,0.479810996563574,0,0.625,0,0,0,0.0625,0.0625,0.0625,0.0625,0,0,0.0625,0,0,0.0625,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"180","RC","burn","C","RC02",1.01129518072289,0.683669001751314,0.872126436781609,0.479810996563574,0,0.125,0,0,0.5,0,0,0,0.125,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"181","RC","burn","C","RC03",1.34839357429719,0.911558669001751,1.16283524904215,0,0,0.833333333333333,0,0,1,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182","RC","burn","C","RC04",1.34839357429719,0.911558669001751,1.16283524904215,0,0.333333333333333,0,0,0,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183","RC","burn","C","RC05",0.674196787148594,0.911558669001751,1.16283524904215,0.319873997709049,0.0833333333333333,0.0833333333333333,0,0,0.5,0,0.0833333333333333,0,0,0,0,0,0,0,0.166666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"184","RC","burn","C","RC06",0.577882960413081,0.781336002001501,0.498357963875205,0.822533136966127,0.0714285714285714,0.0714285714285714,0,0,0.285714285714286,0.0714285714285714,0,0.285714285714286,0,0,0,0,0,0,0,0,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0
"185","RC","burn","C","RC07",0.809036144578313,0.546935201401051,1.39540229885057,0.383848797250859,0,0,0,0,0.4,0,0.1,0,0,0,0,0,0,0,0.1,0.1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"186","RC","burn","C","RC08",0.809036144578313,1.0938704028021,1.39540229885057,0,0.1,0.1,0,0,1.6,0,0.2,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"187","RC","burn","C","RC09",1.01129518072289,0,1.74425287356322,0,0,0.75,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"188","RC","burn","C","RC10",0.674196787148594,1.36733800350263,1.16283524904215,0,0.166666666666667,1.5,0,0,0.333333333333333,0,0.0833333333333333,0.0833333333333333,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"189","RC","burn","D","RC01",0,1.8231173380035,1.16283524904215,0,0,1.33333333333333,0,0,0,0,0.166666666666667,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"190","RC","burn","D","RC02",1.01129518072289,1.36733800350263,0,0.479810996563574,0.125,0,0,0,2,0,0.125,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191","RC","burn","D","RC03",0,0.911558669001751,1.16283524904215,0.639747995418099,0.0833333333333333,0.833333333333333,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0.25,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"192","RC","burn","D","RC04",0.809036144578313,1.0938704028021,0.697701149425287,0.383848797250859,0.2,0,0,0,2,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"193","RC","burn","D","RC05",0.674196787148594,0.911558669001751,1.16283524904215,0.319873997709049,0.166666666666667,0.0833333333333333,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0.166666666666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"194","RC","burn","D","RC06",0,0.546935201401051,2.09310344827586,0.383848797250859,0,1.6,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0.1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"195","RC","burn","D","RC07",1.01129518072289,0.683669001751314,1.74425287356322,0,0,0.125,0,0,0.75,0,0,0.125,0,0,0,0,0,0,0,0.125,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"196","RC","burn","D","RC08",1.34839357429719,0.911558669001751,1.16283524904215,0,0,0,0,0,1.66666666666667,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197","RC","burn","D","RC09",1.01129518072289,0.683669001751314,0.872126436781609,0,0,0,0,0,2.5,0,0,0,0.125,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198","RC","burn","D","RC10",0.674196787148594,1.36733800350263,0.581417624521073,0,0.0833333333333333,0.666666666666667,0,0,0.833333333333333,0,0.0833333333333333,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199","RC","control","A","RC01",0,1.36733800350263,1.16283524904215,0.319873997709049,6.66666666666667,0,0,0,0,0.0833333333333333,0.0833333333333333,0.166666666666667,0.0833333333333333,0.166666666666667,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200","RC","control","A","RC02",0,1.17200400300225,0.996715927750411,0.274177712322042,3.14285714285714,0,0,0,0,0.0714285714285714,0,0.571428571428571,0.0714285714285714,0,0.0714285714285714,0,0,0,0,0,0,0.0714285714285714,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201","RC","control","A","RC03",0.674196787148594,0.911558669001751,1.16283524904215,0.319873997709049,2,0.0833333333333333,0,0,0.5,0,0,0.666666666666667,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0
"202","RC","control","A","RC04",0,0.781336002001501,0.996715927750411,0.548355424644084,1,0,0,0,0,0,0,0.714285714285714,0,0.714285714285714,0,0,0,0,0,0,0,0,0.0714285714285714,0.0714285714285714,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"203","RC","control","A","RC05",0,1.36733800350263,0.872126436781609,0.479810996563574,6.5,0,0,0,0,0,0,0.5,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0
"204","RC","control","A","RC06",0,1.51926444833625,1.16283524904215,0.213249331806033,0.555555555555556,0,0.333333333333333,0,0,0,0.0555555555555556,0.111111111111111,0,0.111111111111111,0,0.111111111111111,0,0,0.777777777777778,0,0,0.0555555555555556,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"205","RC","control","A","RC07",0.367743702081052,0.994427638911001,0.95141065830721,0.348953452046236,0.818181818181818,0,0.0454545454545455,0,0.909090909090909,0,0,0.272727272727273,0,0.0909090909090909,0,0.0454545454545455,0,0,0,0,0.0454545454545455,0.0454545454545455,0,0.0454545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"206","RC","control","B","RC01",0.809036144578313,1.64080560420315,0.697701149425287,0,4,0,0,0,0.8,0,0.2,0.2,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"207","RC","control","B","RC02",0,1.02550350262697,0.872126436781609,0.479810996563574,0.25,0,0,0,0,0.0625,0,0.0625,0.0625,0.25,0.0625,0,0,0,0.0625,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"208","RC","control","B","RC03",0.337098393574297,0.911558669001751,1.16283524904215,0.479810996563574,0.333333333333333,0,0.25,0,0.5,0,0,0.0833333333333333,0.0416666666666667,0.0833333333333333,0,0.0416666666666667,0,0,0,0,0.0833333333333333,0.0416666666666667,0.0416666666666667,0.0416666666666667,0,0,0,0,0,0,0,0,0,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"209","RC","control","B","RC04",0,1.02550350262697,1.30818965517241,0.239905498281787,1,0,0,0,0,0,0,0.75,0,0.125,0,0.125,0,0,0,0,0,0,0.0625,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210","RC","control","B","RC05",0.577882960413081,1.562672004003,0.498357963875205,0,1.28571428571429,0,0.428571428571429,0,0.571428571428571,0,0,0.285714285714286,0.0714285714285714,0.142857142857143,0,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211","RC","control","B","RC06",0.44946452476573,1.51926444833625,0.77522349936143,0.213249331806033,0.888888888888889,0,0.111111111111111,0,0.444444444444444,0,0,0.0555555555555556,0.0555555555555556,0.111111111111111,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212","RC","control","B","RC07",0.44946452476573,0.911558669001751,1.16283524904215,0.213249331806033,1.11111111111111,0,0,0,0.111111111111111,0,0,0.222222222222222,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0.111111111111111,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"213","RC","control","C","RC01",1.01129518072289,1.36733800350263,0.872126436781609,0,2,0,0,0,0.75,0,0.125,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"214","RC","control","C","RC02",0.505647590361446,0.683669001751314,1.30818965517241,0.239905498281787,1.125,0.0625,0,0,0.25,0,0,0.375,0,0.25,0.0625,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"215","RC","control","C","RC03",0,1.8231173380035,0.581417624521073,0.319873997709049,0.166666666666667,0,0,0,0,0,0.166666666666667,0,0.0833333333333333,0.0833333333333333,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"216","RC","control","C","RC04",0.674196787148594,1.8231173380035,0.581417624521073,0,0.166666666666667,0.166666666666667,0.333333333333333,0,0.166666666666667,0,0,0.0833333333333333,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"217","RC","control","C","RC05",0.505647590361446,1.36733800350263,0.872126436781609,0,2.25,0.0625,0,0,0.375,0,0,0.375,0.0625,0.0625,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"218","RC","control","C","RC06",0.809036144578313,1.0938704028021,0.697701149425287,0.383848797250859,9,0,0,0,0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219","RC","control","D","RC01",0.809036144578313,2.1877408056042,0,0,0.4,0,0,0,1.4,0,0.1,0.1,0.1,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220","RC","control","D","RC02",0,1.36733800350263,0.436063218390805,0.479810996563574,0.25,0,0.0625,0,0,0.25,0,0.0625,0.125,0,0.0625,0,0,0,0.5,0,0,0.0625,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221","RC","control","D","RC03",0.505647590361446,1.02550350262697,0.872126436781609,0.479810996563574,1.25,0,0,0,0.75,0,0,0.25,0,0.5,0,0.125,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0
"222","RC","control","D","RC04",0,1.36733800350263,0.436063218390805,0.479810996563574,2.25,0,0.0625,0,0,0,0,0.375,0.0625,0.0625,0,0.0625,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"223","RC","control","D","RC05",0.44946452476573,1.51926444833625,0.387611749680715,0.213249331806033,1.33333333333333,0,0.0555555555555556,0,0.333333333333333,0,0.0555555555555556,0.222222222222222,0.222222222222222,0.0555555555555556,0,0,0,0,0,0,0,0,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"224","RC","control","D","RC06",0.674196787148594,0.911558669001751,1.16283524904215,0.319873997709049,2.5,0,0,0,0.666666666666667,0,0,0.5,0,0.166666666666667,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0
